"";"id";"review";"review_title";"date";"notes";"full_meta"
"1460";"1825A054";"1825A054_2";"Monthly Review";" 2nd ser. 107 (Aug 1825): 398–401.";"1";"Monthly Review, 2nd ser. 107 (Aug 1825): 398–401."
"1461";"1825A060";"1825A060_1";"La Belle Assemblée";" 3rd ser. 2 (Aug 1825): 83.";"0";"La Belle Assemblée, 3rd ser. 2 (Aug 1825): 83."
"1462";"1825A060";"1825A060_2";"Monthly Review";" Appendix to 2nd ser. 107 (May-Aug 1825): 484–87.";"1";"Monthly Review, Appendix to 2nd ser. 107 (May-Aug 1825): 484–87."
"1463";"1825A061";"1825A061_1";"La Belle Assemblée";" 3rd ser. 1 (May  1825): 216.";"1";"La Belle Assemblée, 3rd ser. 1 (May  1825): 216."
"1464";"1825A062";"1825A062_1";"La Belle Assemblée";" 3rd ser. 1 (1825): 306.";"1";"La Belle Assemblée, 3rd ser. 1 (1825): 306."
"1465";"1825A063";"1825A063_1";"La Belle Assemblée";" 3rd ser. 1 (May 1825): 218–19.";"0";"La Belle Assemblée, 3rd ser. 1 (May 1825): 218–19."
"1466";"1825A065";"1825A065_1";"La Belle Assemblée";" 3rd ser. 1 (May 1825): 214–15.";"1";"La Belle Assemblée, 3rd ser. 1 (May 1825): 214–15."
"1467";"1825A066";"1825A066_1";"La Belle Assemblée";" 3rd ser. 2 (Sept  1825): 130.";"0";"La Belle Assemblée, 3rd ser. 2 (Sept  1825): 130."
"1468";"1825A066";"1825A066_2";"Monthly Review";" 2nd ser. 107 (Aug 1825): 435–44.";"1";"Monthly Review, 2nd ser. 107 (Aug 1825): 435–44."
"1469";"1825A069";"1825A069_1";"La Belle Assemblée";" 3rd ser. 2 (July  1825): 36.";"0";"La Belle Assemblée, 3rd ser. 2 (July  1825): 36."
"1470";"1825A070";"1825A070_1";"La Belle Assemblée";" 3rd ser. 2 (Aug 1825): 82–83.";"0";"La Belle Assemblée, 3rd ser. 2 (Aug 1825): 82–83."
"1471";"1825A073";"1825A073_1";"La Belle Assemblée";" 3rd ser. 1 (1825): 305.";"1";"La Belle Assemblée, 3rd ser. 1 (1825): 305."
"1472";"1825A073";"1825A073_2";"Monthly Review";" 2nd ser. 107 (June 1825): 160–74.";"1";"Monthly Review, 2nd ser. 107 (June 1825): 160–74."
"1473";"1825A074";"1825A074_1";"La Belle Assemblée";" n.s. 3 (Feb 1826): 85.";"0";"La Belle Assemblée, n.s. 3 (Feb 1826): 85."
"1474";"1825A074";"1825A074_2";"Monthly Review";" 2nd ser. 107 (May 1825): 108–111.";"1";"Monthly Review, 2nd ser. 107 (May 1825): 108–111."
"1475";"1825A075";"1825A075_1";"La Belle Assemblée";" 3rd ser. 2 (July 1825): 34–35.";"0";"La Belle Assemblée, 3rd ser. 2 (July 1825): 34–35."
"1476";"1825A075";"1825A075_2";"Monthly Review";" 2nd ser. 107 (June 1825): 201–06.";"1";"Monthly Review, 2nd ser. 107 (June 1825): 201–06."
"1477";"1825A076";"1825A076_1";"La Belle Assemblée";" 3rd ser. 1 (June 1825): 264–65.";"0";"La Belle Assemblée, 3rd ser. 1 (June 1825): 264–65."
"1478";"1825A079";"1825A079_1";"La Belle Assemblée";" 3rd ser. 1 (May  1825): 217.";"1";"La Belle Assemblée, 3rd ser. 1 (May  1825): 217."
"1479";"1825A082";"1825A082_1";"Monthly Review";" n.s. 1 (Feb 1826): 174–77.";"1";"Monthly Review, n.s. 1 (Feb 1826): 174–77."
"1480";"1825A083";"1825A083_1";"La Belle Assemblée";" 3rd ser. 1 (Mar  1825): 126.";"0";"La Belle Assemblée, 3rd ser. 1 (Mar  1825): 126."
"1481";"1825A083";"1825A083_2";"Monthly Review";" Appendix to 2nd ser. 104 (May–Aug 1824): 519–24.";"1";"Monthly Review, Appendix to 2nd ser. 104 (May–Aug 1824): 519–24."
"1482";"1825A083";"1825A083_3";"Monthly Review";" 2nd ser. 107 (May 1825): 111–12.";"1";"Monthly Review, 2nd ser. 107 (May 1825): 111–12."
"1483";"1825A085";"1825A085_1";"La Belle Assemblée";" 3rd ser. 2 (Aug 1825): 80–82.";"0";"La Belle Assemblée, 3rd ser. 2 (Aug 1825): 80–82."
"1484";"1825A086";"1825A086_1";"La Belle Assemblée";" 3rd ser. 1 (Apr  1825): 172.";"0";"La Belle Assemblée, 3rd ser. 1 (Apr  1825): 172."
"1485";"1825A086";"1825A086_2";"Monthly Review";" 2nd ser. 107 (July 1825): 249–57.";"1";"Monthly Review, 2nd ser. 107 (July 1825): 249–57."
"1486";"1825A090";"1825A090_1";"La Belle Assemblée";" 3rd ser. 1 (1825): 305.";"1";"La Belle Assemblée, 3rd ser. 1 (1825): 305."
"1487";"1825A090";"1825A090_2";"Monthly Review";" 2nd ser. 107 (May 1825): 88–95.";"1";"Monthly Review, 2nd ser. 107 (May 1825): 88–95."
"1488";"1826A001";"1826A001_1";"La Belle Assemblée";" 3rd ser. 4 (Aug  1826): 84.";"0";"La Belle Assemblée, 3rd ser. 4 (Aug  1826): 84."
"1489";"1826A001";"1826A001_2";"Monthly Review";" n.s. 3 (Dec 1826): 438–40.";"1";"Monthly Review, n.s. 3 (Dec 1826): 438–40."
"1490";"1826A004";"1826A004_1";"La Belle Assemblée";" 3rd ser. 3 (Mar  1826): 129.";"0";"La Belle Assemblée, 3rd ser. 3 (Mar  1826): 129."
"1491";"1826A005";"1826A005_1";"La Belle Assemblée";" 3rd ser. 4 (July  1826): 34.";"0";"La Belle Assemblée, 3rd ser. 4 (July  1826): 34."
"1492";"1826A010";"1826A010_1";"La Belle Assemblée";" 3rd ser. 3 (Mar  1826): 130.";"0";"La Belle Assemblée, 3rd ser. 3 (Mar  1826): 130."
"1493";"1826A010";"1826A010_2";"Monthly Review";" n.s. 1 (Mar 1826): 248–53.";"1";"Monthly Review, n.s. 1 (Mar 1826): 248–53."
"1494";"1826A012";"1826A012_1";"La Belle Assemblée";" 3rd ser. 3 (June 1826): 268–70.";"0";"La Belle Assemblée, 3rd ser. 3 (June 1826): 268–70."
"1495";"1826A012";"1826A012_2";"Monthly Review";" n.s. 2 (Aug 1826): 354–64.";"1";"Monthly Review, n.s. 2 (Aug 1826): 354–64."
"1496";"1826A013";"1826A013_1";"Monthly Review";" n.s. 4 (Feb 1827): 123–32.";"1";"Monthly Review, n.s. 4 (Feb 1827): 123–32."
"1497";"1826A014";"1826A014_1";"Monthly Review";" n.s. 2 (Aug 1826): 404–20.";"1";"Monthly Review, n.s. 2 (Aug 1826): 404–20."
"1498";"1826A015";"1826A015_1";"La Belle Assemblée";" 3rd ser. 4 (July 1826): 34–35.";"0";"La Belle Assemblée, 3rd ser. 4 (July 1826): 34–35."
"1499";"1826A022";"1826A022_1";"La Belle Assemblée";" 3rd ser. 4 (Aug 1826): 84.";"0";"La Belle Assemblée, 3rd ser. 4 (Aug 1826): 84."
"1500";"1826A022";"1826A022_2";"Monthly Review";" n.s. 3 (Oct 1826): 191–202.";"1";"Monthly Review, n.s. 3 (Oct 1826): 191–202."
"1501";"1826A023";"1826A023_1";"La Belle Assemblée";" 3rd ser. 4 (Aug 1826): 84.";"0";"La Belle Assemblée, 3rd ser. 4 (Aug 1826): 84."
"1502";"1826A023";"1826A023_2";"Monthly Review";" Appendix to n.s. 4 (Jan–Apr 1827): 508–15.";"1";"Monthly Review, Appendix to n.s. 4 (Jan–Apr 1827): 508–15."
"1503";"1826A024";"1826A024_1";"Monthly Review";" n.s. 2 (June 1826): 122–31.";"1";"Monthly Review, n.s. 2 (June 1826): 122–31."
"1504";"1826A025";"1826A025_1";"Monthly Review";" n.s. 5 (June 1827): 176–83.";"1";"Monthly Review, n.s. 5 (June 1827): 176–83."
"1505";"1826A026";"1826A026_1";"La Belle Assemblée";" 3rd ser. 5 (Jan 1827): 37–38.";"1";"La Belle Assemblée, 3rd ser. 5 (Jan 1827): 37–38."
"1506";"1826A026";"1826A026_2";"Monthly Review";" n.s. 4 (Mar 1827): 230–36.";"1";"Monthly Review, n.s. 4 (Mar 1827): 230–36."
"1507";"1826A027";"1826A027_1";"La Belle Assemblée";" 3rd ser. 3 (Mar 1826): 129–30.";"0";"La Belle Assemblée, 3rd ser. 3 (Mar 1826): 129–30."
"1508";"1826A029";"1826A029_1";"La Belle Assemblée";" 3rd ser. 4 (July  1826): 35.";"0";"La Belle Assemblée, 3rd ser. 4 (July  1826): 35."
"1509";"1826A029";"1826A029_2";"La Belle Assemblée";" 3rd ser. 5 (Apr 1827): 175–76.";"0";"La Belle Assemblée, 3rd ser. 5 (Apr 1827): 175–76."
"1510";"1826A029";"1826A029_3";"Monthly Review";" n.s. 2 (July 1826): 329–30.";"1";"Monthly Review, n.s. 2 (July 1826): 329–30."
"1511";"1826A029";"1826A029_4";"Monthly Review";" n.s. 5 (July 1827): 420–30.";"1";"Monthly Review, n.s. 5 (July 1827): 420–30."
"1512";"1826A030";"1826A030_1";"La Belle Assemblée";" 3rd ser. 4 (July 1826): 33–34.";"0";"La Belle Assemblée, 3rd ser. 4 (July 1826): 33–34."
"1513";"1826A030";"1826A030_2";"Monthly Review";" n.s. 2 (July 1826): 331–32.";"1";"Monthly Review, n.s. 2 (July 1826): 331–32."
"1514";"1826A031";"1826A031_1";"Monthly Review";" Appendix to 2nd ser. 108 (Sept–Nov 1825): 419–26.";"1";"Monthly Review, Appendix to 2nd ser. 108 (Sept–Nov 1825): 419–26."
"1515";"1826A033";"1826A033_1";"La Belle Assemblée";" 3rd ser. 4 (July  1826): 35.";"0";"La Belle Assemblée, 3rd ser. 4 (July  1826): 35."
"1516";"1826A033";"1826A033_2";"Monthly Review";" n.s. 2 (Aug 1826): 398–404.";"1";"Monthly Review, n.s. 2 (Aug 1826): 398–404."
"1517";"1826A034";"1826A034_1";"La Belle Assemblée";" 3rd ser. 4 (Aug  1826): 84.";"0";"La Belle Assemblée, 3rd ser. 4 (Aug  1826): 84."
"1518";"1826A034";"1826A034_2";"Star";" Appendix to n.s. 4 (Jan–Apr 1827): 538–39.";"0";"Stark, a characteristic Picture of a German Family, by J. J. Engel,’ is interesting from the original view which it presents of modern German manners.Monthly Review, Appendix to n.s. 4 (Jan–Apr 1827): 538–39."
"1519";"1826A034";"1826A034_3";"Star";" with a very favourable idea of the class of German society which it introduces to his notice.Notes: Listed under ‘Foreign Literature.";"0";"Stark, a merchant of Hamburgh; a wealthy, but a singular and yet excellent old man; habituated to regulate all his movements upon his calculations of loss and gain, but not destitute of generosity and kindness, when a proper opportunity calls upon him for the exercise of those feelings. His only son, of the same name, inherits all the better nature of his father; but he has a great aversion from business, and disdains to calculate, when his feelings are touched. The story turns upon this difference of character between the father and son. The latter becomes attached to a widow, almost of ‘a certain age,’ not rich, and surrounded by three or four children. The matter remains a mystery to the father, for some time, who being unable to divine the reasons of his son’s frequent absence from home, suspects that his engagements are of an improper description. Disputes arise, and a separation takes place between them. Some relations however interfere; the attachment is declared, and opposed by the old merchant, at first, upon grounds of prudence. The usual representations are made to him, of the happiness of his son being endangered, of the virtues of the lady being a fortune in themselves; but the argument that has most weight with hint is the real generosity of principle upon which his son is shewn to have acted throughout the whole affair. The result is, of course, the union of [538/539] the parties, and the old man crowns his blessing with a liberal settlement. The story, such as it is, must impress the reader who will peruse the two volumes, with a very favourable idea of the class of German society which it introduces to his notice.Notes: Listed under ‘Foreign Literature."
"1520";"1826A035";"1826A035_1";"Monthly Review";" n.s. 4 (Jan 1827): 34–43.";"1";"Monthly Review, n.s. 4 (Jan 1827): 34–43."
"1521";"1826A036";"1826A036_1";"La Belle Assemblée";" 3rd ser. 5 (Jan 1827): 38–39.";"1";"La Belle Assemblée, 3rd ser. 5 (Jan 1827): 38–39."
"1522";"1826A036";"1826A036_2";"Monthly Review";" Appendix to n.s. 3 (Sept–Dec 1826): 526–40.";"1";"Monthly Review, Appendix to n.s. 3 (Sept–Dec 1826): 526–40."
"1523";"1826A037";"1826A037_1";"Monthly Review";" n.s. 4 (Jan 1827): 15–22.";"1";"Monthly Review, n.s. 4 (Jan 1827): 15–22."
"1524";"1826A038";"1826A038_1";"Monthly Review";" n.s. 1 (Feb 1826): 200–12.";"1";"Monthly Review, n.s. 1 (Feb 1826): 200–12."
"1525";"1826A044";"1826A044_1";"La Belle Assemblée";" 3rd ser. 4 (Dec  1826): 271.";"0";"La Belle Assemblée, 3rd ser. 4 (Dec  1826): 271."
"1526";"1826A044";"1826A044_2";"Monthly Review";" n.s. 4 (Mar 1827): 331–32.";"1";"Monthly Review, n.s. 4 (Mar 1827): 331–32."
"1527";"1826A045";"1826A045_1";"Monthly Review";" n.s. 1 (Jan 1826): 82–90.";"1";"Monthly Review, n.s. 1 (Jan 1826): 82–90."
"1528";"1826A047";"1826A047_1";"La Belle Assemblée";" 3rd ser. 5 (Jan 1827): 36–37.";"0";"La Belle Assemblée, 3rd ser. 5 (Jan 1827): 36–37."
"1529";"1826A047";"1826A047_2";"Monthly Review";" n.s. 4 (Jan 1827): 100–09.";"1";"Monthly Review, n.s. 4 (Jan 1827): 100–09."
"1530";"1826A048";"1826A048_1";"La Belle Assemblée";" 3rd ser. 3 (Mar  1826): 130.";"0";"La Belle Assemblée, 3rd ser. 3 (Mar  1826): 130."
"1531";"1826A051";"1826A051_1";"Monthly Review";" n.s. 1 (Jan 1826): 97–106.";"1";"Monthly Review, n.s. 1 (Jan 1826): 97–106."
"1532";"1826A053";"1826A053_1";"Monthly Review";" n.s. 3 (Sept 1826): 30–37.";"1";"Monthly Review, n.s. 3 (Sept 1826): 30–37."
"1533";"1826A055";"1826A055_1";"La Belle Assemblée";" 3rd ser. 3 (Mar 1826): 130.";"0";"La Belle Assemblée, 3rd ser. 3 (Mar 1826): 130."
"1534";"1826A055";"1826A055_2";"Monthly Review";" n.s. 1 (Mar 1826): 278–91.";"1";"Monthly Review, n.s. 1 (Mar 1826): 278–91."
"1535";"1826A056";"1826A056_1";"Monthly Review";" n.s. 3 (Dec 1826): 434–35.";"1";"Monthly Review, n.s. 3 (Dec 1826): 434–35."
"1536";"1826A057";"1826A057_1";"La Belle Assemblée";" 3rd ser. 4 (July 1826): 35–36.";"0";"La Belle Assemblée, 3rd ser. 4 (July 1826): 35–36."
"1537";"1826A057";"1826A057_2";"La Belle Assemblée";" 3rd ser. 4 (Aug 1826): 85.";"0";"La Belle Assemblée, 3rd ser. 4 (Aug 1826): 85."
"1538";"1826A057";"1826A057_3";"Monthly Review";" n.s. 2 (July 1826): 336.";"1";"Monthly Review, n.s. 2 (July 1826): 336."
"1539";"1826A057";"1826A057_4";"Monthly Review";" n.s. 4 (Mar 1827): 329.";"1";"Monthly Review, n.s. 4 (Mar 1827): 329."
"1540";"1826A063";"1826A063_1";"La Belle Assemblée";" 3rd ser. 4 (Dec  1826): 271.";"0";"La Belle Assemblée, 3rd ser. 4 (Dec  1826): 271."
"1541";"1826A064";"1826A064_1";"La Belle Assemblée";" 3rd ser. 4 (July  1826): 35.";"0";"La Belle Assemblée, 3rd ser. 4 (July  1826): 35."
"1542";"1826A064";"1826A064_2";"Monthly Review";" n.s. 2 (July 1826): 333–34.";"1";"Monthly Review, n.s. 2 (July 1826): 333–34."
"1543";"1826A066";"1826A066_1";"La Belle Assemblée";" 3rd ser. 4 (July  1826): 33.";"0";"La Belle Assemblée, 3rd ser. 4 (July  1826): 33."
"1544";"1826A066";"1826A066_2";"La Belle Assemblée";" n.s. 3 (July 1826): 303–07.";"0";"La Belle Assemblée, n.s. 3 (July 1826): 303–07."
"1545";"1826A066";"1826A066_3";"Star";" page 299.Notes: Review is in Supplement to 1826.";"0";"Star’, is omitted.]We can find room for only one more extract; but that is a long one, and we are certain that it will be read with great satisfaction by every reader of taste. It comprizes the description of an ancient pageant (supposed, by the bye, to be effected by supernatural means), at the great regal festi-[304/305]val at Kenilworth Castle, and also one of the appearances of the spectre knight.[Extract beginning ‘And now, while the king and the archbishop seemed severally to be pondering their thoughts….’, and ending ‘Hearing this, the King was much moved; and commanding that the search should be continued, he left the hall by a private passage leading to his own chambers, followed by the Queen and her ladies, the young Baroness being among them who went off to her Highness’s bower’ is omitted.][p. 307] This passage, we may be allowed to remark, constitutes a very fair specimen of the manner of the work. It can hardly fail of reminding the reader very forcibly of some of the most beautiful parts of that delightfully poetic production—the Magic Ring, by the Baron De La Motte Fouqué [1].Euston [sic] de Blondeville abounds with materials for melo-drame and dramatic spectacle.[1] Vide LA BELLE ASSEMBLEE, vol. ii, page 299.Notes: Review is in Supplement to 1826."
"1546";"1826A066";"1826A066_4";"Monthly Review";" n.s. 2 (July 1826): 280–93.";"1";"Monthly Review, n.s. 2 (July 1826): 280–93."
"1547";"1826A067";"1826A067_1";"Monthly Review";" n.s. 2 (May 1826): 32–39.";"1";"Monthly Review, n.s. 2 (May 1826): 32–39."
"1548";"1826A068";"1826A068_1";"Monthly Review";" n.s. 2 (Aug 1826): 446.";"1";"Monthly Review, n.s. 2 (Aug 1826): 446."
"1549";"1826A070";"1826A070_1";"La Belle Assemblée";" 3rd ser. 3 (June  1826): 268.";"0";"La Belle Assemblée, 3rd ser. 3 (June  1826): 268."
"1550";"1826A070";"1826A070_2";"Monthly Review";" n.s. 2 (May 1826): 73–96.";"1";"Monthly Review, n.s. 2 (May 1826): 73–96."
"1551";"1826A071";"1826A071_1";"Monthly Review";" n.s. 1 (Mar 1826): 333–35.";"1";"Monthly Review, n.s. 1 (Mar 1826): 333–35."
"1552";"1826A072";"1826A072_1";"La Belle Assemblée";" 3rd ser. 3 (Mar 1826): 129.";"0";"La Belle Assemblée, 3rd ser. 3 (Mar 1826): 129."
"1553";"1826A072";"1826A072_2";"Monthly Review";" n.s. 1 (Mar 1826): 302–14.";"1";"Monthly Review, n.s. 1 (Mar 1826): 302–14."
"1554";"1826A073";"1826A073_1";"La Belle Assemblée";" 3rd ser. 4 (Dec 1826): 269–71.";"0";"La Belle Assemblée, 3rd ser. 4 (Dec 1826): 269–71."
"1555";"1826A073";"1826A073_2";"Monthly Review";" n.s. 3 (Dec 1826): 414–27.";"1";"Monthly Review, n.s. 3 (Dec 1826): 414–27."
"1556";"1827A005";"1827A005_1";"La Belle Assemblée";" 3rd ser. 5 (June 1827): 273.";"0";"La Belle Assemblée, 3rd ser. 5 (June 1827): 273."
"1557";"1827A005";"1827A005_2";"Monthly Review";" n.s. 5 (June 1827): 261–71.";"0";"Monthly Review, n.s. 5 (June 1827): 261–71."
"1558";"1827A005";"1827A005_3";"Monthly Review";" p. 184.Notes: Format: 3 vols 8vo; price 1l.";"0";"Monthly Review, former series, vol. cviii., p. 184.Notes: Format: 3 vols 8vo; price 1l."
"1559";"1827A006";"1827A006_1";"La Belle Assemblée";" 3rd ser. 5 (May 1827): 229.";"0";"La Belle Assemblée, 3rd ser. 5 (May 1827): 229."
"1560";"1827A015";"1827A015_1";"La Belle Assemblée";" 3rd ser. 6 (Aug 1827): 81.";"0";"La Belle Assemblée, 3rd ser. 6 (Aug 1827): 81."
"1561";"1827A018";"1827A018_1";"Monthly Review";" n.s. 5 (June 1827): 261–71.";"0";"Monthly Review, n.s. 5 (June 1827): 261–71."
"1562";"1827A018";"1827A018_2";"Monthly Review";" p. 184.Notes: Format: 1 vol.";"0";"Monthly Review, former series, vol. cviii., p. 184.Notes: Format: 1 vol."
"1563";"1827A020";"1827A020_1";"Monthly Review";" n.s. 5 (June 1827): 261–71.";"0";"Monthly Review, n.s. 5 (June 1827): 261–71."
"1564";"1827A020";"1827A020_2";"Monthly Review";" p. 184.Notes: Format: 3 vols 8vo; price 1l.";"0";"Monthly Review, former series, vol. cviii., p. 184.Notes: Format: 3 vols 8vo; price 1l."
"1565";"1827A022";"1827A022_1";"Monthly Review";" n.s. 4 (Feb 1827): 188–95.";"1";"Monthly Review, n.s. 4 (Feb 1827): 188–95."
"1566";"1827A023";"1827A023_1";"La Belle Assemblée";" 3rd ser. 5 (Mar 1827): 131–32.";"0";"La Belle Assemblée, 3rd ser. 5 (Mar 1827): 131–32."
"1567";"1827A023";"1827A023_2";"Monthly Review";" Appendix to n.s. 4 (Jan–Apr 1827): 508–15.";"1";"Monthly Review, Appendix to n.s. 4 (Jan–Apr 1827): 508–15."
"1568";"1827A024";"1827A024_1";"La Belle Assemblée";" 3rd ser. 7 (Jan 1828): 38–39.";"0";"La Belle Assemblée, 3rd ser. 7 (Jan 1828): 38–39."
"1569";"1827A024";"1827A024_2";"Monthly Review";" n.s. 7 (Mar 1828): 334–44.";"1";"Monthly Review, n.s. 7 (Mar 1828): 334–44."
"1570";"1827A025";"1827A025_1";"La Belle Assemblée";" 3rd ser. 5 (June 1827): 272–73.";"0";"La Belle Assemblée, 3rd ser. 5 (June 1827): 272–73."
"1571";"1827A025";"1827A025_2";"Monthly Review";" n.s. 5 (July 1827): 420–30.";"1";"Monthly Review, n.s. 5 (July 1827): 420–30."
"1572";"1827A026";"1827A026_1";"La Belle Assemblée";" 3rd ser. 7 (Jan 1828): 36.";"0";"La Belle Assemblée, 3rd ser. 7 (Jan 1828): 36."
"1573";"1827A027";"1827A027_1";"Monthly Review";" n.s. 5 (July 1827): 420–30.";"1";"Monthly Review, n.s. 5 (July 1827): 420–30."
"1574";"1827A028";"1827A028_1";"Monthly Review";" n.s. 5 (June 1827): 176–83.";"1";"Monthly Review, n.s. 5 (June 1827): 176–83."
"1575";"1827A029";"1827A029_1";"Monthly Review";" n.s. 5 (June 1827): 261–71.";"0";"Monthly Review, n.s. 5 (June 1827): 261–71."
"1576";"1827A029";"1827A029_2";"Monthly Review";" p. 184.Notes: Format: 3 vols 8vo; price 1l.";"0";"Monthly Review, former series, vol. cviii., p. 184.Notes: Format: 3 vols 8vo; price 1l."
"1577";"1827A030";"1827A030_1";"La Belle Assemblée";" 3rd ser. 6 (1827): 298–99.";"1";"La Belle Assemblée, 3rd ser. 6 (1827): 298–99."
"1578";"1827A030";"1827A030_2";"Monthly Review";" n.s. 6 (Oct 1827): 279–80.";"1";"Monthly Review, n.s. 6 (Oct 1827): 279–80."
"1579";"1827A033";"1827A033_1";"La Belle Assemblée";" 3rd ser. 6 (July 1827): 38–39.";"0";"La Belle Assemblée, 3rd ser. 6 (July 1827): 38–39."
"1580";"1827A033";"1827A033_2";"Monthly Review";" n.s. 6 (Sept 1827): 105–116.";"1";"Monthly Review, n.s. 6 (Sept 1827): 105–116."
"1581";"1827A034";"1827A034_1";"La Belle Assemblée";" 3rd ser. 5 (Apr 1827): 176.";"0";"La Belle Assemblée, 3rd ser. 5 (Apr 1827): 176."
"1582";"1827A034";"1827A034_2";"Monthly Review";" n.s. 4 (Apr 1827): 381–89.";"1";"Monthly Review, n.s. 4 (Apr 1827): 381–89."
"1583";"1827A035";"1827A035_1";"Monthly Review";" n.s. 7 (Feb 1828): 147–60.";"0";"Monthly Review, n.s. 7 (Feb 1828): 147–60."
"1584";"1827A035";"1827A035_2";"Monthly Review";" ever appeared in this journal.";"1";"Monthly Review is given as an authority. For the first member of the sentence we confess ourselves responsible: but not a syllable of that portion of [147/148] it printed in italics, ever appeared in this journal."
"1585";"1827A037";"1827A037_1";"La Belle Assemblée";" 3rd ser. 5 (June 1827): 272.";"0";"La Belle Assemblée, 3rd ser. 5 (June 1827): 272."
"1586";"1827A039";"1827A039_1";"La Belle Assemblée";" 3rd ser. 6 (July 1827): 39.";"0";"La Belle Assemblée, 3rd ser. 6 (July 1827): 39."
"1587";"1827A041";"1827A041_1";"La Belle Assemblée";" 3rd ser. 5 (Apr 1827): 176.";"0";"La Belle Assemblée, 3rd ser. 5 (Apr 1827): 176."
"1588";"1827A041";"1827A041_2";"Monthly Review";" n.s. 6 (Oct 1827): 166–72.";"0";"Monthly Review, n.s. 6 (Oct 1827): 166–72."
"1589";"1827A041";"1827A041_3";"Monthly Review";" p. 83.Notes: Format: 3 vols 12mo; no price.";"0";"Monthly Review, vol. i., p. 83.Notes: Format: 3 vols 12mo; no price."
"1590";"1827A043";"1827A043_1";"La Belle Assemblée";" 3rd ser. 5 (Apr 1827): 176.";"0";"La Belle Assemblée, 3rd ser. 5 (Apr 1827): 176."
"1591";"1827A043";"1827A043_2";"Monthly Review";" n.s. 4 (Apr 1827): 431–40.";"1";"Monthly Review, n.s. 4 (Apr 1827): 431–40."
"1592";"1827A044";"1827A044_1";"Monthly Review";" n.s. 5 (July 1827): 361–74.";"1";"Monthly Review, n.s. 5 (July 1827): 361–74."
"1593";"1827A045";"1827A045_1";"La Belle Assemblée";" 3rd ser. 5 (Mar 1827): 130–31.";"0";"La Belle Assemblée, 3rd ser. 5 (Mar 1827): 130–31."
"1594";"1827A049";"1827A049_1";"La Belle Assemblée";" 3rd ser. 5 (Mar 1827): 131.";"1";"La Belle Assemblée, 3rd ser. 5 (Mar 1827): 131."
"1595";"1827A049";"1827A049_2";"Monthly Review";" n.s. 5 (May 1827): 145–46.";"1";"Monthly Review, n.s. 5 (May 1827): 145–46."
"1596";"1827A050";"1827A050_1";"La Belle Assemblée";" 3rd ser. 6 (1827): 299.";"1";"La Belle Assemblée, 3rd ser. 6 (1827): 299."
"1597";"1827A051";"1827A051_1";"La Belle Assemblée";" 3rd ser. 6 (1827): 299–301.";"1";"La Belle Assemblée, 3rd ser. 6 (1827): 299–301."
"1598";"1827A051";"1827A051_2";"Monthly Review";" n.s. 6 (Nov 1827): 411–12.";"1";"Monthly Review, n.s. 6 (Nov 1827): 411–12."
"1599";"1827A053";"1827A053_1";"La Belle Assemblée";" 3rd ser. 7 (Jan 1828): 34.";"0";"La Belle Assemblée, 3rd ser. 7 (Jan 1828): 34."
"1600";"1827A054";"1827A054_1";"Monthly Review";" n.s. 5 (Aug 1827): 514–27.";"0";"Monthly Review, n.s. 5 (Aug 1827): 514–27."
